ts,switch_dpid,port_no,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_frame_err,rx_over_err,rx_crc_err,collisions,duration_sec,duration_nsec
Sat Oct 11 19:57:42 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,255,907000000
Sat Oct 11 19:57:42 2025,1,1,47998,2442,12372272,250796,0,0,0,0,0,0,0,0,255,911000000
Sat Oct 11 19:57:42 2025,1,2,5982,16488,446323,10479672,0,0,0,0,0,0,0,0,255,911000000
Sat Oct 11 19:57:42 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,255,903000000
Sat Oct 11 19:57:42 2025,2,1,6968,14884,503543,10191670,0,0,0,0,0,0,0,0,255,907000000
Sat Oct 11 19:57:42 2025,2,2,16488,5982,10479672,446323,0,0,0,0,0,0,0,0,255,907000000
Sat Oct 11 19:57:43 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,256,908000000
Sat Oct 11 19:57:43 2025,1,1,47999,2443,12372314,250866,0,0,0,0,0,0,0,0,256,912000000
Sat Oct 11 19:57:43 2025,1,2,5983,16489,446393,10479714,0,0,0,0,0,0,0,0,256,912000000
Sat Oct 11 19:57:43 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,256,910000000
Sat Oct 11 19:57:43 2025,2,1,6969,14885,503613,10191712,0,0,0,0,0,0,0,0,256,914000000
Sat Oct 11 19:57:43 2025,2,2,16489,5983,10479714,446393,0,0,0,0,0,0,0,0,256,914000000
Sat Oct 11 19:57:44 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,257,916000000
Sat Oct 11 19:57:44 2025,1,1,48000,2444,12372356,250936,0,0,0,0,0,0,0,0,257,920000000
Sat Oct 11 19:57:44 2025,1,2,5984,16490,446463,10479756,0,0,0,0,0,0,0,0,257,921000000
Sat Oct 11 19:57:44 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,257,913000000
Sat Oct 11 19:57:44 2025,2,1,6970,14886,503683,10191754,0,0,0,0,0,0,0,0,257,917000000
Sat Oct 11 19:57:44 2025,2,2,16490,5984,10479756,446463,0,0,0,0,0,0,0,0,257,917000000
Sat Oct 11 19:57:45 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,258,910000000
Sat Oct 11 19:57:45 2025,1,1,48001,2445,12372398,251006,0,0,0,0,0,0,0,0,258,914000000
Sat Oct 11 19:57:45 2025,1,2,5985,16491,446533,10479798,0,0,0,0,0,0,0,0,258,914000000
Sat Oct 11 19:57:45 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,258,905000000
Sat Oct 11 19:57:45 2025,2,1,6971,14887,503753,10191796,0,0,0,0,0,0,0,0,258,909000000
Sat Oct 11 19:57:45 2025,2,2,16491,5985,10479798,446533,0,0,0,0,0,0,0,0,258,909000000
Sat Oct 11 19:57:46 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,259,907000000
Sat Oct 11 19:57:46 2025,1,1,48002,2446,12372440,251076,0,0,0,0,0,0,0,0,259,911000000
Sat Oct 11 19:57:46 2025,1,2,5986,16492,446603,10479840,0,0,0,0,0,0,0,0,259,912000000
Sat Oct 11 19:57:46 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,259,905000000
Sat Oct 11 19:57:46 2025,2,1,6972,14888,503823,10191838,0,0,0,0,0,0,0,0,259,909000000
Sat Oct 11 19:57:46 2025,2,2,16492,5986,10479840,446603,0,0,0,0,0,0,0,0,259,909000000
Sat Oct 11 19:57:47 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,260,912000000
Sat Oct 11 19:57:47 2025,1,1,48003,2447,12372482,251146,0,0,0,0,0,0,0,0,260,916000000
Sat Oct 11 19:57:47 2025,1,2,5987,16493,446673,10479882,0,0,0,0,0,0,0,0,260,916000000
Sat Oct 11 19:57:47 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,260,912000000
Sat Oct 11 19:57:47 2025,2,1,6973,14889,503893,10191880,0,0,0,0,0,0,0,0,260,916000000
Sat Oct 11 19:57:47 2025,2,2,16493,5987,10479882,446673,0,0,0,0,0,0,0,0,260,916000000
Sat Oct 11 19:57:48 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,261,903000000
Sat Oct 11 19:57:48 2025,1,1,48005,2449,12372566,251258,0,0,0,0,0,0,0,0,261,907000000
Sat Oct 11 19:57:48 2025,1,2,5989,16495,446785,10479966,0,0,0,0,0,0,0,0,261,908000000
Sat Oct 11 19:57:48 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,261,905000000
Sat Oct 11 19:57:48 2025,2,1,6975,14891,504005,10191964,0,0,0,0,0,0,0,0,261,909000000
Sat Oct 11 19:57:48 2025,2,2,16495,5989,10479966,446785,0,0,0,0,0,0,0,0,261,909000000
Sat Oct 11 19:57:49 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,262,912000000
Sat Oct 11 19:57:49 2025,1,1,48006,2450,12372608,251328,0,0,0,0,0,0,0,0,262,916000000
Sat Oct 11 19:57:49 2025,1,2,5990,16496,446855,10480008,0,0,0,0,0,0,0,0,262,916000000
Sat Oct 11 19:57:49 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,262,912000000
Sat Oct 11 19:57:49 2025,2,1,6976,14892,504075,10192006,0,0,0,0,0,0,0,0,262,916000000
Sat Oct 11 19:57:49 2025,2,2,16496,5990,10480008,446855,0,0,0,0,0,0,0,0,262,916000000
Sat Oct 11 19:57:50 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,263,913000000
Sat Oct 11 19:57:50 2025,1,1,48007,2451,12372650,251398,0,0,0,0,0,0,0,0,263,918000000
Sat Oct 11 19:57:50 2025,1,2,5991,16497,446925,10480050,0,0,0,0,0,0,0,0,263,918000000
Sat Oct 11 19:57:50 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,263,914000000
Sat Oct 11 19:57:50 2025,2,1,6977,14893,504145,10192048,0,0,0,0,0,0,0,0,263,918000000
Sat Oct 11 19:57:50 2025,2,2,16497,5991,10480050,446925,0,0,0,0,0,0,0,0,263,918000000
Sat Oct 11 19:57:51 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,264,903000000
Sat Oct 11 19:57:51 2025,1,1,48008,2452,12372692,251468,0,0,0,0,0,0,0,0,264,908000000
Sat Oct 11 19:57:51 2025,1,2,5992,16498,446995,10480092,0,0,0,0,0,0,0,0,264,908000000
Sat Oct 11 19:57:51 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,264,906000000
Sat Oct 11 19:57:51 2025,2,1,6978,14894,504215,10192090,0,0,0,0,0,0,0,0,264,910000000
Sat Oct 11 19:57:51 2025,2,2,16498,5992,10480092,446995,0,0,0,0,0,0,0,0,264,910000000
Sat Oct 11 19:57:52 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,265,915000000
Sat Oct 11 19:57:52 2025,1,1,48009,2453,12372734,251538,0,0,0,0,0,0,0,0,265,919000000
Sat Oct 11 19:57:52 2025,1,2,5993,16499,447065,10480134,0,0,0,0,0,0,0,0,265,919000000
Sat Oct 11 19:57:52 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,265,913000000
Sat Oct 11 19:57:52 2025,2,1,6979,14895,504285,10192132,0,0,0,0,0,0,0,0,265,917000000
Sat Oct 11 19:57:52 2025,2,2,16499,5993,10480134,447065,0,0,0,0,0,0,0,0,265,917000000
Sat Oct 11 19:57:53 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,266,910000000
Sat Oct 11 19:57:53 2025,1,1,48011,2455,12372818,251650,0,0,0,0,0,0,0,0,266,914000000
Sat Oct 11 19:57:53 2025,1,2,5995,16501,447177,10480218,0,0,0,0,0,0,0,0,266,915000000
Sat Oct 11 19:57:53 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,266,916000000
Sat Oct 11 19:57:53 2025,2,1,6981,14897,504397,10192216,0,0,0,0,0,0,0,0,266,920000000
Sat Oct 11 19:57:53 2025,2,2,16501,5995,10480218,447177,0,0,0,0,0,0,0,0,266,920000000
Sat Oct 11 19:57:54 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,267,911000000
Sat Oct 11 19:57:54 2025,1,1,48012,2456,12372860,251720,0,0,0,0,0,0,0,0,267,915000000
Sat Oct 11 19:57:54 2025,1,2,5996,16502,447247,10480260,0,0,0,0,0,0,0,0,267,915000000
Sat Oct 11 19:57:54 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,267,909000000
Sat Oct 11 19:57:54 2025,2,1,6982,14898,504467,10192258,0,0,0,0,0,0,0,0,267,913000000
Sat Oct 11 19:57:54 2025,2,2,16502,5996,10480260,447247,0,0,0,0,0,0,0,0,267,913000000
Sat Oct 11 19:57:55 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,268,906000000
Sat Oct 11 19:57:55 2025,1,1,48013,2456,12372902,251720,0,0,0,0,0,0,0,0,268,910000000
Sat Oct 11 19:57:55 2025,1,2,5997,16503,447317,10480302,0,0,0,0,0,0,0,0,268,911000000
Sat Oct 11 19:57:55 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,268,906000000
Sat Oct 11 19:57:55 2025,2,1,6983,14899,504537,10192300,0,0,0,0,0,0,0,0,268,911000000
Sat Oct 11 19:57:55 2025,2,2,16503,5997,10480302,447317,0,0,0,0,0,0,0,0,268,911000000
Sat Oct 11 19:57:56 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,269,898000000
Sat Oct 11 19:57:56 2025,1,1,48014,2458,12372944,251860,0,0,0,0,0,0,0,0,269,902000000
Sat Oct 11 19:57:56 2025,1,2,5998,16504,447387,10480344,0,0,0,0,0,0,0,0,269,902000000
Sat Oct 11 19:57:56 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,269,900000000
Sat Oct 11 19:57:56 2025,2,1,6984,14900,504607,10192342,0,0,0,0,0,0,0,0,269,904000000
Sat Oct 11 19:57:56 2025,2,2,16504,5998,10480344,447387,0,0,0,0,0,0,0,0,269,904000000
Sat Oct 11 19:57:57 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,270,903000000
Sat Oct 11 19:57:57 2025,1,1,48015,2458,12372986,251860,0,0,0,0,0,0,0,0,270,907000000
Sat Oct 11 19:57:57 2025,1,2,5998,16504,447387,10480344,0,0,0,0,0,0,0,0,270,908000000
Sat Oct 11 19:57:57 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,270,901000000
Sat Oct 11 19:57:57 2025,2,1,6984,14900,504607,10192342,0,0,0,0,0,0,0,0,270,905000000
Sat Oct 11 19:57:57 2025,2,2,16504,5998,10480344,447387,0,0,0,0,0,0,0,0,270,905000000
Sat Oct 11 19:57:58 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,271,901000000
Sat Oct 11 19:57:58 2025,1,1,48016,2459,12373028,251930,0,0,0,0,0,0,0,0,271,905000000
Sat Oct 11 19:57:58 2025,1,2,6000,16506,447527,10480428,0,0,0,0,0,0,0,0,271,905000000
Sat Oct 11 19:57:58 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,271,902000000
Sat Oct 11 19:57:58 2025,2,1,6986,14902,504747,10192426,0,0,0,0,0,0,0,0,271,906000000
Sat Oct 11 19:57:58 2025,2,2,16506,6000,10480428,447527,0,0,0,0,0,0,0,0,271,906000000
Sat Oct 11 19:57:59 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,272,907000000
Sat Oct 11 19:57:59 2025,1,1,48017,2459,12373070,251930,0,0,0,0,0,0,0,0,272,911000000
Sat Oct 11 19:57:59 2025,1,2,6001,16507,447597,10480470,0,0,0,0,0,0,0,0,272,912000000
Sat Oct 11 19:57:59 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,272,904000000
Sat Oct 11 19:57:59 2025,2,1,6987,14903,504817,10192468,0,0,0,0,0,0,0,0,272,908000000
Sat Oct 11 19:57:59 2025,2,2,16507,6001,10480470,447597,0,0,0,0,0,0,0,0,272,908000000
Sat Oct 11 19:58:00 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,273,912000000
Sat Oct 11 19:58:00 2025,1,1,48018,2460,12373112,252000,0,0,0,0,0,0,0,0,273,916000000
Sat Oct 11 19:58:00 2025,1,2,6002,16508,447667,10480512,0,0,0,0,0,0,0,0,273,916000000
Sat Oct 11 19:58:00 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,273,911000000
Sat Oct 11 19:58:00 2025,2,1,6988,14904,504887,10192510,0,0,0,0,0,0,0,0,273,915000000
Sat Oct 11 19:58:00 2025,2,2,16508,6002,10480512,447667,0,0,0,0,0,0,0,0,273,915000000
Sat Oct 11 19:58:01 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,274,921000000
Sat Oct 11 19:58:01 2025,1,1,48019,2461,12373154,252070,0,0,0,0,0,0,0,0,274,925000000
Sat Oct 11 19:58:01 2025,1,2,6002,16509,447667,10480554,0,0,0,0,0,0,0,0,274,925000000
Sat Oct 11 19:58:01 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,274,922000000
Sat Oct 11 19:58:01 2025,2,1,6989,14905,504957,10192552,0,0,0,0,0,0,0,0,274,926000000
Sat Oct 11 19:58:01 2025,2,2,16509,6003,10480554,447737,0,0,0,0,0,0,0,0,274,927000000
Sat Oct 11 19:58:02 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,275,929000000
Sat Oct 11 19:58:02 2025,1,1,48020,2462,12373196,252140,0,0,0,0,0,0,0,0,275,933000000
Sat Oct 11 19:58:02 2025,1,2,6003,16509,447737,10480554,0,0,0,0,0,0,0,0,275,933000000
Sat Oct 11 19:58:02 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,275,930000000
Sat Oct 11 19:58:02 2025,2,1,6989,14905,504957,10192552,0,0,0,0,0,0,0,0,275,935000000
Sat Oct 11 19:58:02 2025,2,2,16509,6003,10480554,447737,0,0,0,0,0,0,0,0,275,935000000
Sat Oct 11 19:58:03 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,276,936000000
Sat Oct 11 19:58:03 2025,1,1,48021,2462,12373238,252140,0,0,0,0,0,0,0,0,276,940000000
Sat Oct 11 19:58:03 2025,1,2,6003,16510,447737,10480596,0,0,0,0,0,0,0,0,276,940000000
Sat Oct 11 19:58:03 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,276,934000000
Sat Oct 11 19:58:03 2025,2,1,6990,14906,505027,10192594,0,0,0,0,0,0,0,0,276,938000000
Sat Oct 11 19:58:03 2025,2,2,16510,6003,10480596,447737,0,0,0,0,0,0,0,0,276,938000000
Sat Oct 11 19:58:04 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,277,934000000
Sat Oct 11 19:58:04 2025,1,1,48021,2463,12373238,252210,0,0,0,0,0,0,0,0,277,938000000
Sat Oct 11 19:58:04 2025,1,2,6004,16510,447807,10480596,0,0,0,0,0,0,0,0,277,938000000
Sat Oct 11 19:58:04 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,277,930000000
Sat Oct 11 19:58:04 2025,2,1,6990,14906,505027,10192594,0,0,0,0,0,0,0,0,277,934000000
Sat Oct 11 19:58:04 2025,2,2,16510,6004,10480596,447807,0,0,0,0,0,0,0,0,277,934000000
Sat Oct 11 19:58:05 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,278,937000000
Sat Oct 11 19:58:05 2025,1,1,48022,2464,12373280,252280,0,0,0,0,0,0,0,0,278,941000000
Sat Oct 11 19:58:05 2025,1,2,6005,16511,447877,10480638,0,0,0,0,0,0,0,0,278,942000000
Sat Oct 11 19:58:05 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,278,941000000
Sat Oct 11 19:58:05 2025,2,1,6991,14907,505097,10192636,0,0,0,0,0,0,0,0,278,945000000
Sat Oct 11 19:58:05 2025,2,2,16511,6005,10480638,447877,0,0,0,0,0,0,0,0,278,945000000
Sat Oct 11 19:58:06 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,279,935000000
Sat Oct 11 19:58:06 2025,1,1,48023,2465,12373322,252350,0,0,0,0,0,0,0,0,279,939000000
Sat Oct 11 19:58:06 2025,1,2,6006,16512,447947,10480680,0,0,0,0,0,0,0,0,279,939000000
Sat Oct 11 19:58:06 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,279,939000000
Sat Oct 11 19:58:06 2025,2,1,6992,14908,505167,10192678,0,0,0,0,0,0,0,0,279,943000000
Sat Oct 11 19:58:06 2025,2,2,16512,6006,10480680,447947,0,0,0,0,0,0,0,0,279,944000000
Sat Oct 11 19:58:07 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,280,933000000
Sat Oct 11 19:58:07 2025,1,1,48024,2465,12373364,252350,0,0,0,0,0,0,0,0,280,938000000
Sat Oct 11 19:58:07 2025,1,2,6006,16512,447947,10480680,0,0,0,0,0,0,0,0,280,938000000
Sat Oct 11 19:58:07 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,280,936000000
Sat Oct 11 19:58:07 2025,2,1,6992,14908,505167,10192678,0,0,0,0,0,0,0,0,280,941000000
Sat Oct 11 19:58:07 2025,2,2,16512,6006,10480680,447947,0,0,0,0,0,0,0,0,280,941000000
Sat Oct 11 19:58:08 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,281,938000000
Sat Oct 11 19:58:08 2025,1,1,48025,2466,12373406,252420,0,0,0,0,0,0,0,0,281,942000000
Sat Oct 11 19:58:08 2025,1,2,6007,16513,448017,10480722,0,0,0,0,0,0,0,0,281,945000000
Sat Oct 11 19:58:08 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,281,938000000
Sat Oct 11 19:58:08 2025,2,1,6993,14909,505237,10192720,0,0,0,0,0,0,0,0,281,943000000
Sat Oct 11 19:58:08 2025,2,2,16513,6007,10480722,448017,0,0,0,0,0,0,0,0,281,943000000
Sat Oct 11 19:58:09 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,282,928000000
Sat Oct 11 19:58:09 2025,1,1,48026,2467,12373448,252490,0,0,0,0,0,0,0,0,282,932000000
Sat Oct 11 19:58:09 2025,1,2,6008,16514,448087,10480764,0,0,0,0,0,0,0,0,282,932000000
Sat Oct 11 19:58:09 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,282,939000000
Sat Oct 11 19:58:09 2025,2,1,6994,14910,505307,10192762,0,0,0,0,0,0,0,0,282,943000000
Sat Oct 11 19:58:09 2025,2,2,16514,6008,10480764,448087,0,0,0,0,0,0,0,0,282,943000000
Sat Oct 11 19:58:10 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,283,926000000
Sat Oct 11 19:58:10 2025,1,1,48027,2467,12373490,252490,0,0,0,0,0,0,0,0,283,930000000
Sat Oct 11 19:58:10 2025,1,2,6009,16515,448157,10480806,0,0,0,0,0,0,0,0,283,930000000
Sat Oct 11 19:58:10 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,283,922000000
Sat Oct 11 19:58:10 2025,2,1,6995,14911,505377,10192804,0,0,0,0,0,0,0,0,283,926000000
Sat Oct 11 19:58:10 2025,2,2,16515,6009,10480806,448157,0,0,0,0,0,0,0,0,283,926000000
Sat Oct 11 19:58:11 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,284,928000000
Sat Oct 11 19:58:11 2025,1,1,48028,2469,12373532,252630,0,0,0,0,0,0,0,0,284,932000000
Sat Oct 11 19:58:11 2025,1,2,6010,16516,448227,10480848,0,0,0,0,0,0,0,0,284,932000000
Sat Oct 11 19:58:11 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,284,928000000
Sat Oct 11 19:58:11 2025,2,1,6996,14912,505447,10192846,0,0,0,0,0,0,0,0,284,932000000
Sat Oct 11 19:58:11 2025,2,2,16516,6010,10480848,448227,0,0,0,0,0,0,0,0,284,932000000
Sat Oct 11 19:58:12 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,285,938000000
Sat Oct 11 19:58:12 2025,1,1,48028,2469,12373532,252630,0,0,0,0,0,0,0,0,285,942000000
Sat Oct 11 19:58:12 2025,1,2,6010,16516,448227,10480848,0,0,0,0,0,0,0,0,285,942000000
Sat Oct 11 19:58:12 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,285,938000000
Sat Oct 11 19:58:12 2025,2,1,6996,14912,505447,10192846,0,0,0,0,0,0,0,0,285,942000000
Sat Oct 11 19:58:12 2025,2,2,16516,6010,10480848,448227,0,0,0,0,0,0,0,0,285,942000000
Sat Oct 11 19:58:13 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,286,933000000
Sat Oct 11 19:58:13 2025,1,1,48028,2469,12373532,252630,0,0,0,0,0,0,0,0,286,937000000
Sat Oct 11 19:58:13 2025,1,2,6010,16516,448227,10480848,0,0,0,0,0,0,0,0,286,937000000
Sat Oct 11 19:58:13 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,286,932000000
Sat Oct 11 19:58:13 2025,2,1,6996,14912,505447,10192846,0,0,0,0,0,0,0,0,286,936000000
Sat Oct 11 19:58:13 2025,2,2,16516,6010,10480848,448227,0,0,0,0,0,0,0,0,286,936000000
Sat Oct 11 19:58:14 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,287,930000000
Sat Oct 11 19:58:14 2025,1,1,48028,2469,12373532,252630,0,0,0,0,0,0,0,0,287,934000000
Sat Oct 11 19:58:14 2025,1,2,6010,16516,448227,10480848,0,0,0,0,0,0,0,0,287,934000000
Sat Oct 11 19:58:14 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,287,925000000
Sat Oct 11 19:58:14 2025,2,1,6996,14912,505447,10192846,0,0,0,0,0,0,0,0,287,929000000
Sat Oct 11 19:58:14 2025,2,2,16516,6010,10480848,448227,0,0,0,0,0,0,0,0,287,929000000
Sat Oct 11 19:58:15 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,288,931000000
Sat Oct 11 19:58:15 2025,1,1,48029,2469,12373606,252630,0,0,0,0,0,0,0,0,288,935000000
Sat Oct 11 19:58:15 2025,1,2,6010,16517,448227,10480922,0,0,0,0,0,0,0,0,288,935000000
Sat Oct 11 19:58:15 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,288,927000000
Sat Oct 11 19:58:15 2025,2,1,6997,14913,505521,10192920,0,0,0,0,0,0,0,0,288,931000000
Sat Oct 11 19:58:15 2025,2,2,16517,6010,10480922,448227,0,0,0,0,0,0,0,0,288,931000000
Sat Oct 11 19:58:16 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,289,919000000
Sat Oct 11 19:58:16 2025,1,1,48044,2483,12374772,257176,0,0,0,0,0,0,0,0,289,923000000
Sat Oct 11 19:58:16 2025,1,2,6024,16532,452773,10482088,0,0,0,0,0,0,0,0,289,923000000
Sat Oct 11 19:58:16 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,289,916000000
Sat Oct 11 19:58:16 2025,2,1,7010,14927,509993,10194032,0,0,0,0,0,0,0,0,289,920000000
Sat Oct 11 19:58:16 2025,2,2,16532,6024,10482088,452773,0,0,0,0,0,0,0,0,289,920000000
Sat Oct 11 19:58:17 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,290,922000000
Sat Oct 11 19:58:17 2025,1,1,48052,2491,12375412,259523,0,0,0,0,0,0,0,0,290,926000000
Sat Oct 11 19:58:17 2025,1,2,6032,16540,455120,10482728,0,0,0,0,0,0,0,0,290,926000000
Sat Oct 11 19:58:17 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,290,918000000
Sat Oct 11 19:58:17 2025,2,1,7018,14936,512340,10194726,0,0,0,0,0,0,0,0,290,922000000
Sat Oct 11 19:58:17 2025,2,2,16540,6032,10482728,455120,0,0,0,0,0,0,0,0,290,922000000
Sat Oct 11 19:58:18 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,291,921000000
Sat Oct 11 19:58:18 2025,1,1,48065,2501,12376446,263797,0,0,0,0,0,0,0,0,291,925000000
Sat Oct 11 19:58:18 2025,1,2,6042,16551,459394,10483630,0,0,0,0,0,0,0,0,291,926000000
Sat Oct 11 19:58:18 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,291,923000000
Sat Oct 11 19:58:18 2025,2,1,7028,14945,516614,10195496,0,0,0,0,0,0,0,0,291,927000000
Sat Oct 11 19:58:18 2025,2,2,16553,6042,10483762,459394,0,0,0,0,0,0,0,0,291,927000000
Sat Oct 11 19:58:19 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,292,928000000
Sat Oct 11 19:58:19 2025,1,1,48070,2506,12376868,265742,0,0,0,0,0,0,0,0,292,932000000
Sat Oct 11 19:58:19 2025,1,2,6047,16558,461339,10484184,0,0,0,0,0,0,0,0,292,932000000
Sat Oct 11 19:58:19 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,292,928000000
Sat Oct 11 19:58:19 2025,2,1,7033,14953,518559,10196116,0,0,0,0,0,0,0,0,292,932000000
Sat Oct 11 19:58:19 2025,2,2,16558,6047,10484184,461339,0,0,0,0,0,0,0,0,292,932000000
Sat Oct 11 19:58:20 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,293,931000000
Sat Oct 11 19:58:20 2025,1,1,48076,2513,12377356,268015,0,0,0,0,0,0,0,0,293,935000000
Sat Oct 11 19:58:20 2025,1,2,6055,16564,463874,10484672,0,0,0,0,0,0,0,0,293,935000000
Sat Oct 11 19:58:20 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,293,932000000
Sat Oct 11 19:58:20 2025,2,1,7041,14959,521094,10196604,0,0,0,0,0,0,0,0,293,936000000
Sat Oct 11 19:58:20 2025,2,2,16564,6055,10484672,463874,0,0,0,0,0,0,0,0,293,936000000
Sat Oct 11 19:58:21 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,294,930000000
Sat Oct 11 19:58:21 2025,1,1,48076,2513,12377356,268015,0,0,0,0,0,0,0,0,294,934000000
Sat Oct 11 19:58:21 2025,1,2,6056,16564,464136,10484672,0,0,0,0,0,0,0,0,294,934000000
Sat Oct 11 19:58:21 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,294,930000000
Sat Oct 11 19:58:21 2025,2,1,7042,14959,521356,10196604,0,0,0,0,0,0,0,0,294,934000000
Sat Oct 11 19:58:21 2025,2,2,16564,6056,10484672,464136,0,0,0,0,0,0,0,0,294,934000000
Sat Oct 11 19:58:22 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,295,932000000
Sat Oct 11 19:58:22 2025,1,1,48084,2523,12377972,270690,0,0,0,0,0,0,0,0,295,936000000
Sat Oct 11 19:58:22 2025,1,2,6066,16572,466811,10485288,0,0,0,0,0,0,0,0,295,936000000
Sat Oct 11 19:58:22 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,295,932000000
Sat Oct 11 19:58:22 2025,2,1,7052,14966,524031,10197154,0,0,0,0,0,0,0,0,295,936000000
Sat Oct 11 19:58:22 2025,2,2,16572,6066,10485288,466811,0,0,0,0,0,0,0,0,295,936000000
